Day,Temperature
105,-1.2728022869328512
106,-1.3051711699863877
107,-1.522498707251661
108,-1.275534933394138
109,-1.2624567788523346
110,-1.4170592518762666
111,-1.2420694974736346
112,-1.316113464499828
113,-1.5662779659724029
114,-1.2423377032525373
115,-1.2210205233177231
116,-1.0900001569624844
117,-0.8218448430082885
118,-0.7173314858650403
119,-0.7513893756567069
120,-0.7835566962406391
121,-0.6264150934827496
122,-0.3480427020397799
123,-0.2853694860267543
124,0.13510098225082076
125,0.02345600480642016
126,0.2059569972562903
127,0.23421025634086018
128,0.3847032169015411
129,0.39898042217083757
130,0.6897539005791771
131,0.6148707385590341
132,1.0529860184051012
133,0.8710843199578795
134,1.2688584681522328
135,1.1228614562596901
136,1.4413042008477144
137,1.3828854004532256
138,1.6637476521533154
139,1.2522582873956092
140,1.6407692035059716
141,1.5913064716645484
142,1.3608614397259133
143,1.270644103872807
144,1.348047845510274
145,1.3919632873685628
146,1.2254063114089522
147,1.1817206451576223
148,1.1928145831016645
149,1.3255133332441595
150,0.9570272086531844
151,0.8812307317783798
152,0.6042605781474721
153,0.617128065394646
154,0.4768866803320231
155,0.5872152805702088
156,0.19046988803294707
157,0.12449565150439021
158,-0.0708990204549513
159,-0.3990475571667124
160,-0.27877009084028354
161,-0.6335369782936111
162,-0.7205692020597779
163,-0.8350166377570915
164,-0.596018596190536
165,-1.0633559360302585
166,-0.9816882164166749
167,-0.85534852448556
168,-1.1731046249173775
169,-1.4317034064365675
170,-1.1377468489392948
171,-1.4159655830508013
172,-1.5786461613961416
173,-1.3073382905819624
174,-1.3274585315054688
175,-1.4257811273003735
176,-1.3402656630986003
177,-1.290368708601072
178,-1.3710763162260158
179,-1.5411710434059456
180,-1.0783786942794567
181,-1.0069376251639643
182,-0.9640985564901555
183,-0.8504577927369882
184,-0.4745486854103913
185,-0.5105338257657829
186,-0.28616409271767496
187,-0.014763493165747052
188,0.02530326396292665
189,-0.06695635599681596
190,0.07162246307286041
191,0.5839224462397736
192,0.334666176071702
193,0.729731926934733
194,0.6977242593329319
195,1.1830388192352645
196,1.1567301629014515
197,1.1784820564417005
198,1.2567202420625048
199,1.1404877040967047
200,1.4125982252507672
201,1.4151779473136317
202,1.3973114637330948
203,1.2464356209790295
204,1.421764620213748
205,1.4098205251091804
206,1.217184363646084
207,1.4057673723403723
208,1.3980489052293819
209,1.1161432631198092
210,0.9703283934304504
211,1.1236179356608813
212,0.9754880775230305
213,0.8061154405960566
214,0.8209303322038889
215,0.8329792716030973
216,0.3550392896671208
217,0.5760047766334058
218,0.14777874129735366
219,-0.0038731192749406613
220,-0.3403232286639123
221,-0.1004426444381458
222,-0.46208928538297045
223,-0.3836543136028232
224,-0.42141326575605
225,-0.4216416425089266
226,-0.9484556142376624
227,-1.0730081982143718
228,-1.070750943048968
229,-0.9883039000587089
230,-1.2494599629621541
231,-1.1033259436262226
232,-1.2491899291321997
233,-1.46631530531408
234,-1.6562257640496592
235,-1.5187540019952286
236,-1.325631047952031
237,-1.4514026992782787
238,-1.2293534324089666
239,-1.579961158064888
240,-1.2176715973859655
241,-1.2653234947298275
242,-0.8903001319998995
243,-1.1306616855817206
244,-1.346207754289005
245,-0.788333592840954
246,-0.8903071114680727
247,-0.5288611038826125
248,-0.4105190008021694
249,-0.19884360541441265
250,-0.13626976768941812
251,0.29337549803215807
252,0.12231871191684175
253,0.2529830333434146
254,0.1368856605356105
255,0.6251572160077763
256,0.619395488743784
257,0.8296751216638761
258,0.6884015603213339
259,0.836531272672985
260,0.9491860057987099
261,1.053308195306782
262,1.194633939189236
263,1.1625017461749234
264,1.1783890537887245
265,1.3505033884293165
266,1.4661934590465615
267,1.385195107849812
268,1.3677902224316218
269,1.2612029658305337
270,1.332809575995393
271,0.9291536102923632
272,1.2678444052583846
273,1.362858836322252
274,1.033403455582647
275,1.0439655784298019
276,0.7308546059433717
277,0.5742452698660798
278,0.5621734612926443
279,0.7932138623181464
280,0.25070867313266765
281,0.17507466070987773
282,0.26566927716544747
283,0.07814406895344107
284,-0.3206517052404923
285,-0.2933230790081427
286,-0.28036706866365557
287,-0.5235198203330961
288,-0.6451882324041032
289,-0.7773003881372552
290,-1.16020642287257
291,-1.2900482786891898
292,-1.0428403918323863
293,-1.3675871449076817
294,-1.4487142239979862
295,-1.3275575915132056
296,-1.3765152685170137
297,-1.5364247560011113
298,-1.276816323823973
299,-1.400144518427842
300,-1.2877412707334968
301,-1.1666300042956346
302,-1.401820663114336
303,-1.045674515284336
304,-1.1930571127711225
305,-0.946495569758276
306,-1.048553288599928
307,-0.7296064094365099
308,-0.973938928282189
309,-0.6876644531786641
310,-0.5781913704724367
311,-0.5221625064479537
312,-0.16095968076642364
313,-0.11412161839690145
314,-0.12795051604565932
315,0.14790361236629215
316,0.3184735597470635
317,0.5254419795371501
318,0.6932894367892911
319,0.4288916502104824
320,0.839759548239676
321,0.7989771726924522
322,0.9508330495367238
323,1.1951020463951088
324,1.1408684586745534
325,1.12806961901714
326,1.302746686068228
327,1.2314512242847582
328,1.4975322729242602
329,1.5374465241002957
330,1.2618294009180016
331,1.4665693913013984
332,1.0412251378145219
333,1.3399483205970033
334,1.136264974482564
335,1.1664353644512775
336,1.240382792388837
337,0.8602227341055998
338,0.7793310611159731
339,0.8231094516800408
340,0.9563061194698955
341,0.443786378139719
342,0.3057090254657956
343,0.2604380875926421
344,0.21145802188599389
345,0.21872959257173946
346,-0.33584232171758366
347,-0.17512450419042552
348,-0.1376682199524407
349,-0.317784670812467
350,-0.5592715408261012
351,-0.6637792638589597
352,-0.7806451415281838
353,-0.872272373076177
354,-1.0637108999314755
355,-0.9279016643276449
356,-1.0484555580821564
357,-1.2396777156665089
358,-1.3219034916674002
359,-1.4207281297545018
360,-1.191748759510885
361,-1.4414989774991123
362,-1.2295410132021158
363,-1.2952358682496603
364,-1.475593288821944
365,-1.4120100669328848
366,-1.3618515154411563
367,-1.2697607030040547
368,-1.094326010155574
369,-1.1506075007633298
370,-0.8676304784576043
371,-0.5067352330019017
372,-0.6712571543736109
373,-0.6054664838594402
374,-0.5299935877582794
375,-0.3648058098490304
376,-0.28915308633102166
377,0.04892639845462206
378,0.18513229321852712
379,0.4198443584976215
380,0.2138785718529197
381,0.48081108726311816
382,0.44066255699255885
383,0.9657298021741872
384,0.8502676207644195
385,1.0990061119919363
386,1.1448328333186257
387,1.0608511804602823
388,1.0367652696008745
389,1.2626217952307963
390,1.431429606294702
391,1.539598684395326
392,1.164027915116799
393,1.3749404554830453
394,1.4894130279412283
395,1.2212147845404795
396,1.2466988551860427
397,1.3833047355888224
398,0.9917900589368691
399,1.0710278891734522
400,0.9914544287767044
401,0.9593275287245723
402,0.9007531779162348
403,0.9492654155222463
404,0.5826145305689313
405,0.41712311796326335
406,0.13610157714623752
407,0.1527114432338717
408,0.004601927350851586
409,-0.03728853333947871
410,-0.14069251716984518
411,-0.3315008571344611
412,-0.5850656713600355
413,-0.6253518265798738
414,-0.8095833972601423
415,-0.8554002429524049
416,-0.7657671364408549
417,-0.786114531312981
418,-1.1884807627388478
419,-1.172062627595536
420,-1.0683991755889586
421,-1.3946552524306772
422,-1.2848397271999625
423,-1.4135234254653464
424,-1.353724553524774
425,-1.369115289901501
426,-1.3556178527783453
427,-1.1929048123925379
428,-1.3451090225848006
429,-1.384243138473754
430,-0.8672303757919898
431,-0.9920526439894861
432,-0.9746403195738672
433,-0.9520481510813327
434,-0.8520174601691135
435,-0.7258048482285739
436,-0.5343357851715335
437,-0.31219775056771953
438,-0.12264234306759733
439,0.06207050967205049
440,-0.01884184023862074
441,0.05481387749296615
442,0.19780119922716285
443,0.5158886361814118
444,0.6037907782758812
445,0.9279028245819623
446,0.8107615243128407
447,0.9581005685369783
448,1.096446461768928
449,1.3771002026221146
450,1.3091746395901576
451,1.2309358004964364
452,1.618241922807357
453,1.4609773164744018
454,1.1942815668270594
455,1.151383098182488
456,1.3722762091499212
457,1.2485101664083653
458,1.3616359430272102
459,1.1824323316398473
460,1.5916890143006448
461,1.2954465414713483
462,1.157376894875304
463,0.9413041652453196
464,0.8833290714558344
465,0.7380798707579256
466,0.3361196414340079
467,0.7951607478534668
468,0.7475342297421623
469,0.42344333693903863
470,0.14978124782457156
471,-0.04241158704713818
472,-0.2441350681727727
473,-0.09739781848725601
474,-0.5763740484890278
475,-0.22825572111685208
476,-0.49411066863769315
477,-0.7046555921376173
478,-0.7749015674615225
479,-1.2130391061993342
480,-1.088223692731871
481,-1.0814298093295622
482,-1.024508350803773
483,-1.306675011580976
484,-1.1426930812830203
485,-1.5971634266191528
486,-1.3465271447817184
487,-1.2684760571096212
488,-1.3371927289229257
489,-1.4368768840844044
490,-1.4204942473687252
491,-1.157986464094963
492,-1.0568547857451107
493,-1.4834729789274
494,-1.2422574385381133
495,-0.9824060202653696
496,-0.7971497987382807
497,-0.8920347827297553
498,-0.44445124202041686
499,-0.42106515292469343
500,-0.37245806761892086
501,-0.2892154897695396
502,0.02035700490441621
503,-0.023783552347157424
504,0.15458368011359974
505,0.4487628268277395
506,0.6190810334712294
507,0.8377330572229881
508,0.44913118285630166
509,0.7571701136492208
510,0.869187402442164
511,0.8733049088144054
512,0.9303936941128108
513,1.116067997545419
514,0.9380395096220983
515,1.3279867529228024
516,1.2580764886415554
517,1.5434466408717977
518,1.5256565552365644
519,1.2758499660747729
520,1.2300661246416689
521,1.189256107702643
522,1.50038616329269
523,1.1257906390345054
524,1.1505026281444697
525,1.2525161906751001
526,0.9379430556613724
527,0.8523021243392243
528,0.994525044953236
529,0.5326028306136518
530,0.6689693696762123
531,0.3317495014117265
532,0.20598007221774575
533,0.20971529205294026
534,-0.010019775087820827
535,-0.25906623288856656
536,-0.38757404077116475
537,-0.6367889039886175
538,-0.5214397650195057
539,-0.6288600833419663
540,-0.7730489475892238
541,-1.06424737028601
542,-0.9969679523525198
543,-1.1840444237529788
544,-1.0481250309369068
545,-1.203729471856613
546,-1.314327816820363
547,-1.394097962979289
548,-1.270783384588976
549,-1.418529476983462
550,-1.6382310203381125
551,-1.233807263551146
552,-1.3682693804887844
553,-1.3084966158987341
554,-1.354984219546259
555,-1.3267613048576608
556,-1.045191228651928
557,-1.2367071177986118
558,-1.0147350640038888
559,-0.7813727469646015
560,-0.9792452713002376
561,-0.23636313508233295
562,-0.29731419281229415
563,-0.3765774136329068
564,-0.17187646539939522
565,-0.25768790101795386
566,0.030554519797482662
567,0.33710248007225413
568,0.30224763715282793
569,0.5313897204034581
570,0.6092585432953814
571,0.838293428199639
572,0.6354399514206098
573,0.9112372283701479
574,1.016932358399393
575,1.2835478026123266
576,1.1760989628459804
577,1.3784305627807472
578,1.284964176242804
579,1.2215967779119858
580,1.3492528873579128
581,1.4082891856920587
582,1.2994286884809023
583,1.3492427402981826
584,0.9066015690971033
585,1.4876263670062315
586,1.3439444959028515
587,1.0687190467608068
588,1.1104707298768743
589,0.8918166432077731
590,0.6357456547034508
591,0.8172359568324654
592,0.6410963361961646
593,0.6636682945055457
594,0.13192437917269395
595,0.4033070648297167
596,0.28030140087876687
597,-0.011612249259342334
598,-0.38339070176890855
599,-0.3778091014234403
600,-0.5133941092950047
601,-0.47949326250212815
602,-0.8311729163184204
603,-0.6404287093890101
604,-0.6970522757318109
605,-1.1054743146974757
606,-1.2381161633451179
607,-1.0830201082712454
608,-1.2173937182342898
609,-1.3402836267938782
610,-1.4818994609414486
611,-1.6709800941332345
612,-1.404343332277607
613,-1.73656652330257
614,-1.3223269621102636
615,-1.0074614402691229
616,-1.1464291675399914
617,-1.3821359004105664
618,-1.135747854679903
619,-1.3831155703330082
620,-0.9657794852655777
621,-1.2574786299459342
622,-0.769272467125314
623,-0.7678725022960355
624,-0.8238182976254176
625,-0.3742811702289438
626,-0.6103967449307952
627,-0.04284182624567261
628,0.037531486315454124
629,-0.02124050985104761
630,-0.05045672519265532
631,0.11278853026169305
632,0.3470944067179009
633,0.6097102844609514
634,0.9451248774844544
635,0.7043225709436018
636,1.0563122195704697
637,1.0973486763996934
638,1.1301510426940882
639,1.2384108480485314
640,1.2606515181124307
641,1.3483107149847824
642,1.218150683883782
643,1.54119315573145
644,1.3635399684112117
645,1.4195966798976685
646,1.41153273747404
647,1.1082529990877608
648,1.2005527149118842
649,1.266062137952983
650,1.410051270180664
651,1.1458597737606346
652,1.3796059835196544
653,0.7839776510820399
654,0.7549760593123743
655,0.5085795730829988
656,0.6107437878959924
657,0.4479904796952947
658,0.14263912073479176
659,-0.11229713343950365
660,-0.24230402625670008
661,-0.16679195945265163
662,-0.45944987948782523
663,-0.7040185669428644
664,-0.8920420981832013
665,-0.663148102384921
666,-0.7582071110899249
667,-1.0523377342312823
668,-1.074224888514367
669,-1.0586746851892253
670,-1.2543951996997282
671,-1.0553743107227056
672,-1.2195738927797883
673,-1.3380916037865263
674,-1.498764108998838
675,-1.445025390270935
676,-1.2990544323973774
677,-1.2972795690914647
678,-1.327925812728382
679,-1.348692236608738
680,-1.1300835551339632
681,-1.317204439618652
682,-1.4223653672401086
683,-0.9081187584336031
684,-0.5058531411987457
685,-0.8416360046774434
686,-0.6418414816682022
687,-0.7226216842626627
688,-0.6342885905974253
689,-0.3021952251553356
690,-0.4285610320729843
691,-0.10252864753550306
692,-0.000902673844706643
693,0.2919715700950874
694,0.38912459745659755
695,0.43293291707362325
696,0.7207400841316122
697,0.7174163252176265
698,0.7820220005456857
699,0.9839323798058689
700,0.8708677149013205
701,0.9628075183975703
702,1.1658487267082267
703,1.0315555669745538
704,1.3395957478447194
705,1.4123168290549817
706,1.2990338316402028
707,1.6885304895298652
708,1.3173047821857045
709,1.3637759930783169
710,1.5481890432159815
711,0.9893577693776583
712,0.897389130188031
713,1.0615933490063623
714,1.210072105375606
715,1.1106985155249334
716,0.6513860019743479
717,0.8974965478263447
718,0.5661719809751182
719,0.6396301288178601
720,0.3691369752175597
721,0.11389965122153305
722,-0.18366658448785184
723,-0.24463131362382068
724,0.1589032834322878
725,-0.32817329622433
726,-0.6295406474520806
727,-0.4171563976860143
728,-0.9113423909931988
729,-0.7910861697311657
730,-0.6757562856317921
731,-1.0265510252815706
732,-1.2124622579010293
733,-1.208491998421935
734,-1.3399959891370041
735,-1.377480577657478
736,-1.3641873917298797
737,-1.58079232692805
738,-1.4084010027641725
739,-1.2527582950062457
740,-1.4393550784802687
741,-1.2394213220752013
742,-1.1028725504598798
743,-1.2391833008451316
744,-1.3333028453761655
745,-1.0406664034002509
746,-0.9829547400551127
747,-0.8744154537720507
748,-0.7664615591522305
749,-0.5524540192503697
750,-0.6008261027304166
751,-0.6191306041018492
752,-0.17133543021593428
753,-0.09245855513927446
754,0.03432425158218793
755,0.08646466035133181
756,0.18925656913768876
757,0.21118814074415235
758,0.6808140573213787
759,0.8300024180019667
760,0.6280426324471089
761,0.8085947737826101
762,1.014538886811658
763,1.1569074208164956
764,1.1698694783629853
765,1.0293787914848687
766,1.54766454348688
767,1.3747834146690117
768,1.537337592055195
769,1.514784952475534
770,1.5228711689533256
771,1.4081610877150164
772,1.2158130702055137
773,1.2417606460456463
774,1.3232877951499187
775,1.5194471410506316
776,1.0644565720182841
777,1.0991426091939787
778,0.9944192705456361
779,0.46466633973629673
780,0.4694643448161624
781,0.5661511194543568
782,0.4498995014815297
783,0.17847385571980015
784,0.16184042883787747
785,0.09275744647811289
786,0.15538809445121743
787,-0.42250063942065647
788,-0.2883106503931541
789,-0.5229877848183025
790,-0.685129591937645
791,-0.7096777109099093
792,-0.5821176970106337
793,-1.1491411054801477
794,-1.1911062127826586
795,-1.0046894498470902
796,-1.2205006968763428
797,-1.3430152002477644
798,-1.252353362085905
799,-1.4134122802539417
800,-1.3233471312691907
801,-1.7732744475200786
802,-1.5561403180750137
803,-1.3817423640000006
804,-1.1913686942513129
805,-1.5690034093307372
806,-1.2946033149101872
807,-1.0526818032341825
808,-1.0079534844696163
809,-0.917168427467111
810,-0.8508322481651615
811,-0.7547735460033378
812,-0.6525933660949569
813,-0.4812710527189981
814,-0.32124918332404145
815,-0.47701095032172924
816,-0.12576570033060047
817,-0.02420266296070325
818,-0.058805928148815224
819,0.20347444937776357
820,0.5814074231623237
821,0.56241340518598
822,0.5031052299470483
823,0.6836910647033972
824,0.8393023352646181
825,1.201155456334477
826,1.0620080670490346
827,1.1207454462807143
828,1.3747673056915164
829,1.2829290025906397
830,1.4876369493726125
831,1.4421425844968152
832,1.2728747953474322
833,1.2682819824174074
834,1.0977078527059154
835,1.388566533583379
836,1.2566204239929928
837,1.2693961919421692
838,1.0750732042505404
839,1.244061569694835
840,0.78818707389983
841,0.9142624739196281
842,0.7604156397411157
843,0.6048469360201072
844,0.6180806908023926
845,0.23871626589432948
846,0.3998557859969673
847,-0.004085126885397596
848,0.06061662645097622
849,0.11977429027651026
850,-0.5022526012022074
851,-0.5467321081097944
852,-0.6635655398221426
853,-0.4055028779703081
854,-0.8740502080919548
855,-0.9146927246062567
856,-1.2436387077882334
857,-1.034775472760816
858,-1.132025329319152
859,-1.3967667768733292
860,-1.6502786691154776
861,-1.6483928236943284
862,-1.3201258061960188
863,-1.3896529315491875
864,-1.4454832906947097
865,-1.3066915363146672
866,-1.3859479160004895
867,-1.3502990477405918
868,-1.296718036926058
869,-1.2483546521358038
870,-1.1899423441439918
871,-1.010769659005911
872,-0.8302762828769044
873,-0.8781255345513649
874,-0.682040382569142
875,-0.8104625760618315
876,-0.4172846000120457
877,-0.3423626866364344
878,-0.13494656895988857
879,0.1172691401393934
880,0.15370369415090224
881,0.2602280990929099
882,0.34494419698916473
883,0.43590893085349425
884,0.7427384897149948
885,0.8700727208640241
886,0.8870205316678677
887,1.0078933125087237
888,1.248691476090008
889,0.8405645217191222
890,1.3640396750334551
891,1.2999912346460663
892,1.1622600900182503
893,1.4816820934508053
894,1.2772171455597927
895,1.6233008583513995
896,1.305022166506402
897,1.3255444397123628
898,1.6427784434067951
899,1.119347856131077
900,1.4140411823886214
901,1.1983298704010998
902,1.13098636671344
903,1.2471995609399553
904,1.0901221157697505
905,0.599675547435688
906,0.5616834528839197
907,0.5376884819974213
908,0.6053199604909107
909,0.23924803150276389
910,0.17344682103186074
911,-0.20475539619252475
912,-0.018345895480191134
913,-0.10176729935354166
914,-0.31348358587746655
915,-0.46178731881460067
916,-0.6461353921133807
917,-0.9314123161510368
918,-0.9122911061095293
919,-0.8886253534102845
920,-0.8719035562297551
921,-1.2374926720235517
922,-1.271348452820224
923,-1.1791046471551005
924,-1.5601853894045052
925,-1.302224360743119
926,-1.392529564053817
927,-1.3967962453458937
928,-1.4441626705305608
929,-1.4575868010926027
930,-1.437679834082198
931,-1.2165718554832068
932,-1.3791114107433338
933,-1.0875685898482375
934,-1.156164787361603
935,-1.1719619413756912
936,-1.068628660559075
937,-0.8969135116007741
938,-0.38117927177275523
939,-0.4738176971655458
940,-0.47855450514812364
941,-0.22072224334582005
942,-0.03204471205198532
943,0.31302004709611203
944,0.2120210851388871
945,0.3235879999548635
946,0.7693022419220362
947,0.37928071783295175
948,0.6554928319761658
949,0.637395792659234
950,1.033665165283528
951,1.0699519447995882
952,1.193945759466253
953,1.0815644882856734
954,1.321103156924685
955,1.2931897117183844
956,1.4769602134538382
957,1.544334420192907
958,1.402709498081448
959,1.4156138431637926
960,1.6058231643611758
961,1.0289886074616459
962,1.301172382025487
963,1.187640995990622
964,1.102623683882282
965,1.1722803011862397
966,1.0743249119827156
967,0.9576004621173059
968,0.826682220919489
969,0.50041387720472
970,0.8891177793149809
971,0.3999539547023726
972,0.2829670377687374
973,0.0745329850855106
974,-0.06598078637417049
975,-0.020527040125981173
976,-0.3119107199957472
977,-0.5161488112156236
978,-0.3054751379272852
979,-0.7978807458848913
980,-0.9924683565197636
981,-0.9156009409137656
982,-1.0754354835000175
983,-1.0770871369857684
984,-1.1695419912780425
985,-1.2984332978149902
986,-1.472751617028843
987,-1.3783260804266702
988,-1.4088308077781633
989,-1.4795638868763135
990,-1.2605773617447182
991,-1.3288299798091376
992,-1.2999488651495898
993,-1.4135110396985813
994,-1.3501669111209207
995,-1.1029243847533923
996,-1.0700995134582683
997,-1.0708909167823697
998,-1.0646308481683853
999,-0.639626974758549
